form_name,form_subtype,office_code,publication_date,form_note_en,form_note_es,range_upper,range_upper_unit,range_lower,range_lower_unit,service_request_date,subtype_info_en,subtype_info_es
N-600K,161B,BAL,"March 23, 2023",NA,NA,37,Months,36,Months,"February 27, 2020",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,BOI,"March 23, 2023",NA,NA,21,Months,20.5,Months,"July 21, 2021",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,BOS,"March 23, 2023",NA,NA,34,Months,30.5,Months,"June 07, 2020",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,BNY,"March 23, 2023",NA,NA,45,Months,34,Months,"July 05, 2019",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,BUF,"March 23, 2023",NA,NA,30,Months,20,Months,"September 29, 2020",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,STA,"March 23, 2023",NA,NA,34,Months,17.5,Months,"June 02, 2020",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,CHL,"March 23, 2023",NA,NA,28.5,Months,23,Months,"November 16, 2020",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,CHA,"March 23, 2023",NA,NA,30,Months,29.5,Months,"October 22, 2020",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,CLT,"March 23, 2023",NA,NA,14.5,Months,10.5,Months,"January 18, 2022",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,CHI,"March 23, 2023",NA,NA,31.5,Months,18,Months,"August 13, 2020",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,CHR,"March 23, 2023",NA,NA,30.5,Months,16,Months,"September 22, 2020",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,CIN,"March 23, 2023",NA,NA,56.5,Months,56,Months,"August 01, 2018",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,CLE,"March 23, 2023",NA,NA,36.5,Months,36,Months,"March 30, 2020",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,CLM,"March 23, 2023",NA,NA,31,Months,15.5,Months,"September 09, 2020",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,DAL,"March 23, 2023",NA,NA,31.5,Months,9.5,Months,"August 15, 2020",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,DEN,"March 23, 2023",NA,NA,35,Months,34.5,Months,"May 16, 2020",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,DSM,"March 23, 2023",NA,NA,49,Months,8,Months,"March 13, 2019",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,DET,"March 23, 2023",NA,NA,14,Months,9.5,Months,"February 07, 2022",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,ELP,"March 23, 2023",NA,NA,12,Months,11.5,Months,"April 26, 2022",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,OFM,"March 23, 2023",NA,NA,16.5,Months,16,Months,"December 01, 2021",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,FSA,"March 23, 2023",NA,NA,30.5,Months,16,Months,"September 22, 2020",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,FRE,"March 23, 2023",NA,NA,10,Months,9.5,Months,"June 18, 2022",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,GRR,"March 23, 2023",NA,NA,23.5,Months,23,Months,"May 05, 2021",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,HLG,"March 23, 2023",NA,NA,17.5,Months,14.5,Months,"October 25, 2021",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,HAR,"March 23, 2023",NA,NA,29.5,Months,17.5,Months,"October 18, 2020",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,HEL,"March 23, 2023",NA,NA,6.5,Months,5.5,Months,"September 20, 2022",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,HIA,"March 23, 2023",NA,NA,25.5,Months,25,Months,"March 08, 2021",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,HHW,"March 23, 2023",NA,NA,32.5,Months,14,Months,"July 17, 2020",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,HOU,"March 23, 2023",NA,NA,39.5,Months,6.5,Months,"December 24, 2019",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,IMP,"March 23, 2023",NA,NA,18.5,Months,18,Months,"October 07, 2021",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,INP,"March 23, 2023",NA,NA,13,Months,10,Months,"March 08, 2022",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,JAC,"March 23, 2023",NA,NA,28.5,Months,17.5,Months,"November 24, 2020",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,KAN,"March 23, 2023",NA,NA,30.5,Months,16,Months,"September 22, 2020",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,KND,"March 23, 2023",NA,NA,20,Months,19.5,Months,"August 22, 2021",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,LVG,"March 23, 2023",NA,NA,39,Months,32,Months,"December 31, 2019",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,LAW,"March 23, 2023",NA,NA,12.5,Months,10.5,Months,"March 17, 2022",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,LNY,"March 23, 2023",NA,NA,19.5,Months,14.5,Months,"August 18, 2021",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,LOS,"March 23, 2023",NA,NA,32.5,Months,22.5,Months,"July 14, 2020",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,LAC,"March 23, 2023",NA,NA,48,Months,36,Months,"March 29, 2019",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,LOU,"March 23, 2023",NA,NA,10.5,Months,7,Months,"May 23, 2022",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,MAN,"March 23, 2023",NA,NA,39.5,Months,16,Months,"December 26, 2019",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,MEM,"March 23, 2023",NA,NA,7,Months,6.5,Months,"September 25, 2022",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,MIA,"March 23, 2023",NA,NA,46.5,Months,40.5,Months,"May 24, 2019",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,MIL,"March 23, 2023",NA,NA,18,Months,13.5,Months,"October 03, 2021",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,SPM,"March 23, 2023",NA,NA,47,Months,46.5,Months,"May 21, 2019",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,MGA,"March 23, 2023",NA,NA,26.5,Months,26,Months,"February 05, 2021",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,MTL,"March 23, 2023",NA,NA,26.5,Months,16,Months,"January 17, 2021",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,NTN,"March 23, 2023",NA,NA,30.5,Months,16,Months,"September 22, 2020",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,NEW,"March 23, 2023",NA,NA,35.5,Months,17.5,Months,"April 26, 2020",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,NOL,"March 23, 2023",NA,NA,5,Months,4.5,Months,"November 22, 2022",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,NYC,"March 23, 2023",NA,NA,45.5,Months,41,Months,"June 23, 2019",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,NOR,"March 23, 2023",NA,NA,21,Months,20.5,Months,"July 25, 2021",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,OKL,"March 23, 2023",NA,NA,35,Months,34.5,Months,"May 15, 2020",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,OKC,"March 23, 2023",NA,NA,9.5,Months,9,Months,"July 01, 2022",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,OMA,"March 23, 2023",NA,NA,9.5,Months,9,Months,"July 11, 2022",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,ORL,"March 23, 2023",NA,NA,33,Months,16.5,Months,"July 05, 2020",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,PHI,"March 23, 2023",NA,NA,21,Months,13.5,Months,"July 12, 2021",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,PHO,"March 23, 2023",NA,NA,29,Months,11,Months,"November 11, 2020",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,PIT,"March 23, 2023",NA,NA,28.5,Months,13.5,Months,"November 17, 2020",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,POM,"March 23, 2023",NA,NA,13,Months,11.5,Months,"March 01, 2022",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,POO,"March 23, 2023",NA,NA,37.5,Months,37,Months,"March 01, 2020",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,PRO,"March 23, 2023",NA,NA,34.5,Months,34,Months,"May 17, 2020",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,QNS,"March 23, 2023",NA,NA,55.5,Months,20,Months,"August 20, 2018",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,RAL,"March 23, 2023",NA,NA,10.5,Months,10,Months,"June 01, 2022",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,REN,"March 23, 2023",NA,NA,30.5,Months,16,Months,"September 22, 2020",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,SAC,"March 23, 2023",NA,NA,41.5,Months,17,Months,"October 18, 2019",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,STL,"March 23, 2023",NA,NA,31.5,Months,31,Months,"September 10, 2020",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,SLC,"March 23, 2023",NA,NA,10,Months,9.5,Months,"June 15, 2022",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,SNA,"March 23, 2023",NA,NA,14.5,Months,12.5,Months,"January 11, 2022",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,SBD,"March 23, 2023",NA,NA,12,Months,8.5,Months,"April 01, 2022",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,SND,"March 23, 2023",NA,NA,33.5,Months,12,Months,"June 23, 2020",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,SFV,"March 23, 2023",NA,NA,19.5,Months,9,Months,"August 25, 2021",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,SFR,"March 23, 2023",NA,NA,36,Months,35.5,Months,"April 17, 2020",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,SNJ,"March 23, 2023",NA,NA,26,Months,25.5,Months,"February 15, 2021",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,SAJ,"March 23, 2023",NA,NA,72.5,Months,19,Months,"March 18, 2017",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,SAA,"March 23, 2023",NA,NA,41.5,Months,33.5,Months,"October 13, 2019",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,SEA,"March 23, 2023",NA,NA,17,Months,16.5,Months,"November 22, 2021",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,SPO,"March 23, 2023",NA,NA,8,Months,7.5,Months,"August 24, 2022",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,TAM,"March 23, 2023",NA,NA,20.5,Months,17.5,Months,"July 20, 2021",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,TUC,"March 23, 2023",NA,NA,33.5,Months,20,Months,"June 19, 2020",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,WAS,"March 23, 2023",NA,NA,54,Months,30,Months,"September 29, 2018",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,WPB,"March 23, 2023",NA,NA,16,Months,9,Months,"December 02, 2021",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,WIC,"March 23, 2023",NA,NA,30.5,Months,16,Months,"September 22, 2020",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,YAK,"March 23, 2023",NA,NA,25.5,Months,22.5,Months,"February 16, 2021",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
