form_name,form_subtype,office_code,publication_date,form_note_en,form_note_es,range_upper,range_upper_unit,range_lower,range_lower_unit,service_request_date,subtype_info_en,subtype_info_es
N-600K,161B,FRE,"October 18, 2024",NA,NA,12,Months,11.5,Months,"November 17, 2023",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,GRR,"October 18, 2024",NA,NA,10,Months,5.5,Months,"January 12, 2024",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,HLG,"October 18, 2024",NA,NA,26,Months,16,Months,"September 09, 2022",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,HAR,"October 18, 2024",NA,NA,16.5,Months,10,Months,"July 01, 2023",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,HEL,"October 18, 2024",NA,NA,12,Months,7.5,Months,"November 13, 2023",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,HIA,"October 18, 2024",NA,NA,22.5,Months,18.5,Months,"December 28, 2022",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,HHW,"October 18, 2024",NA,NA,19,Months,15.5,Months,"April 06, 2023",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,HOU,"October 18, 2024",NA,NA,12.5,Months,9.5,Months,"October 26, 2023",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,IMP,"October 18, 2024",NA,NA,11.5,Months,11,Months,"December 01, 2023",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,INP,"October 18, 2024",NA,NA,35.5,Months,29,Months,"November 26, 2021",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,JAC,"October 18, 2024",NA,NA,17.5,Months,17,Months,"May 31, 2023",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,KAN,"October 18, 2024",NA,NA,30,Months,17.5,Months,"May 08, 2022",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,KND,"October 18, 2024",NA,NA,30,Months,24.5,Months,"May 10, 2022",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,LVG,"October 18, 2024",NA,NA,59,Months,58.5,Months,"December 27, 2019",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,LAW,"October 18, 2024",NA,NA,13.5,Months,7.5,Months,"September 20, 2023",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,LNY,"October 18, 2024",NA,NA,18.5,Months,8.5,Months,"April 28, 2023",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,LOS,"October 18, 2024",NA,NA,13,Months,11,Months,"October 03, 2023",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,LAC,"October 18, 2024",NA,NA,20.5,Months,17,Months,"February 19, 2023",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,LOU,"October 18, 2024",NA,NA,7,Months,6,Months,"April 09, 2024",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,MAN,"October 18, 2024",NA,NA,19.5,Months,5.5,Months,"March 17, 2023",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,MEM,"October 18, 2024",NA,NA,39,Months,38.5,Months,"August 25, 2021",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,MIA,"October 18, 2024",NA,NA,39.5,Months,36.5,Months,"July 20, 2021",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,MIL,"October 18, 2024",NA,NA,11.5,Months,7,Months,"November 24, 2023",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,SPM,"October 18, 2024",NA,NA,38.5,Months,29,Months,"August 23, 2021",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,MGA,"October 18, 2024",NA,NA,48.5,Months,48,Months,"November 07, 2020",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,MTL,"October 18, 2024",NA,NA,30.5,Months,14.5,Months,"April 26, 2022",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,NTN,"October 18, 2024",NA,NA,38,Months,31,Months,"September 09, 2021",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,NEW,"October 18, 2024",NA,NA,31.5,Months,25.5,Months,"March 23, 2022",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,NOL,"October 18, 2024",NA,NA,14.5,Months,14,Months,"September 14, 2023",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,NYC,"October 18, 2024",NA,NA,38.5,Months,31.5,Months,"August 24, 2021",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,NOR,"October 18, 2024",NA,NA,32,Months,19.5,Months,"March 15, 2022",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,OKL,"October 18, 2024",NA,NA,21.5,Months,17.5,Months,"January 24, 2023",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,OKC,"October 18, 2024",NA,NA,5,Months,4.5,Months,"June 27, 2024",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,OMA,"October 18, 2024",NA,NA,34.5,Months,34,Months,"January 12, 2022",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,ORL,"October 18, 2024",NA,NA,41.5,Months,32,Months,"May 31, 2021",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,PHI,"October 18, 2024",NA,NA,16,Months,10.5,Months,"July 04, 2023",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,PHO,"October 18, 2024",NA,NA,15.5,Months,13,Months,"July 20, 2023",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,PIT,"October 18, 2024",NA,NA,13,Months,12,Months,"October 05, 2023",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,POM,"October 18, 2024",NA,NA,10.5,Months,10,Months,"January 02, 2024",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,POO,"October 18, 2024",NA,NA,39,Months,18.5,Months,"August 13, 2021",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,PRO,"October 18, 2024",NA,NA,26.5,Months,21,Months,"August 24, 2022",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,QNS,"October 18, 2024",NA,NA,24,Months,17.5,Months,"November 10, 2022",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,RAL,"October 18, 2024",NA,NA,32.5,Months,25,Months,"February 24, 2022",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,REN,"October 18, 2024",NA,NA,16.5,Months,16,Months,"July 06, 2023",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,SAC,"October 18, 2024",NA,NA,63.5,Months,59,Months,"July 28, 2019",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,STL,"October 18, 2024",NA,NA,33.5,Months,33,Months,"February 13, 2022",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,SLC,"October 18, 2024",NA,NA,20,Months,18.5,Months,"March 13, 2023",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,SNA,"October 18, 2024",NA,NA,29,Months,27.5,Months,"June 09, 2022",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,SBD,"October 18, 2024",NA,NA,15.5,Months,8,Months,"July 19, 2023",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,SND,"October 18, 2024",NA,NA,24.5,Months,11.5,Months,"October 27, 2022",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,SFV,"October 18, 2024",NA,NA,22.5,Months,14.5,Months,"December 16, 2022",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,SFR,"October 18, 2024",NA,NA,66.5,Months,8,Months,"April 23, 2019",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,SNJ,"October 18, 2024",NA,NA,48.5,Months,37.5,Months,"October 16, 2020",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,SAJ,"October 18, 2024",NA,NA,6,Months,5.5,Months,"May 18, 2024",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,SAA,"October 18, 2024",NA,NA,30.5,Months,30,Months,"May 13, 2022",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,SEA,"October 18, 2024",NA,NA,28,Months,24.5,Months,"July 16, 2022",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,SPO,"October 18, 2024",NA,NA,26.5,Months,18.5,Months,"August 29, 2022",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,TAM,"October 18, 2024",NA,NA,43,Months,25.5,Months,"April 13, 2021",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,TUC,"October 18, 2024",NA,NA,4,Months,3.5,Months,"July 02, 2024",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,WAS,"October 18, 2024",NA,NA,45.5,Months,35.5,Months,"January 16, 2021",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,WPB,"October 18, 2024",NA,NA,11.5,Months,7.5,Months,"November 27, 2023",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,WIC,"October 18, 2024",NA,NA,9,Months,8.5,Months,"February 22, 2024",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,YAK,"October 18, 2024",NA,NA,14.5,Months,6,Months,"August 23, 2023",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
